rfc_uri,rfc_number,rfc_name,rfc_title,publication_time,final_draft_uri,draft_uri,lineage_depth,draft_name,latest_rev,draft_title,draft_type,revision_count,publication_year,is_final_draft
/api/v1/doc/document/rfc3094/,3094,rfc3094,Tekelec's Transport Adapter Layer Interface,2001-04-01 08:00:00+00:00,/api/v1/doc/document/draft-benedyk-sigtran-tali/,/api/v1/doc/document/draft-benedyk-sigtran-tali/,0,draft-benedyk-sigtran-tali,01,Tekelec's Transport Adapter Layer Interface,/api/v1/name/doctypename/draft/,2,2001,True
/api/v1/doc/document/rfc3097/,3097,rfc3097,RSVP Cryptographic Authentication -- Updated Message Type Value,2001-04-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-rsvp-fix-iana/,/api/v1/doc/document/draft-ietf-rsvp-fix-iana/,0,draft-ietf-rsvp-fix-iana,00,RSVP Cryptographic Authentication -- Updated Message Type Value,/api/v1/name/doctypename/draft/,1,2001,True
/api/v1/doc/document/rfc3098/,3098,rfc3098,How to Advertise Responsibly Using E-Mail and Newsgroups or - how NOT to $$$$$  MAKE ENEMIES FAST!  $$$$$,2001-04-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-run-adverts/,/api/v1/doc/document/draft-ietf-run-adverts/,0,draft-ietf-run-adverts,02,How to Advertise Responsibly Using E-Mail and Newsgroups or - how NOT to $$$$$  MAKE ENEMIES FAST!  $$$$$,/api/v1/name/doctypename/draft/,3,2001,True
/api/v1/doc/document/rfc3106/,3106,rfc3106,ECML v1.1: Field Specifications for E-Commerce,2001-04-01 08:00:00+00:00,/api/v1/doc/document/draft-eastlake-ecom-fields2/,/api/v1/doc/document/draft-eastlake-ecom-fields2/,0,draft-eastlake-ecom-fields2,05,ECML v1.1: Field Specifications for E-Commerce,/api/v1/name/doctypename/draft/,6,2001,True
/api/v1/doc/document/rfc3115/,3115,rfc3115,Mobile IP Vendor/Organization-Specific Extensions,2001-04-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-mobileip-vendor-ext/,/api/v1/doc/document/draft-ietf-mobileip-vendor-ext/,0,draft-ietf-mobileip-vendor-ext,11,Mobile IP Vendor/Organization-Specific Extensions,/api/v1/name/doctypename/draft/,12,2001,True
/api/v1/doc/document/rfc3107/,3107,rfc3107,Carrying Label Information in BGP-4,2001-05-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-mpls-bgp4-mpls/,/api/v1/doc/document/draft-ietf-mpls-bgp4-mpls/,0,draft-ietf-mpls-bgp4-mpls,05,Carrying Label Information in BGP-4,/api/v1/name/doctypename/draft/,6,2001,True
/api/v1/doc/document/rfc3108/,3108,rfc3108,Conventions for the use of the Session Description Protocol (SDP) for ATM Bearer Connections,2001-05-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-mmusic-sdp-atm/,/api/v1/doc/document/draft-ietf-mmusic-sdp-atm/,0,draft-ietf-mmusic-sdp-atm,05,Conventions for the use of the Session Description Protocol (SDP) for ATM Bearer Connections,/api/v1/name/doctypename/draft/,6,2001,True
/api/v1/doc/document/rfc3109/,3109,rfc3109,Request to Move STD 39 to Historic Status,2001-05-01 07:00:00+00:00,/api/v1/doc/document/draft-ymbk-std39-historic/,/api/v1/doc/document/draft-ymbk-std39-historic/,0,draft-ymbk-std39-historic,02,Request to Move STD 39 to Historic Status,/api/v1/name/doctypename/draft/,3,2001,True
/api/v1/doc/document/rfc3110/,3110,rfc3110,RSA/SHA-1 SIGs and RSA KEYs in the Domain Name System (DNS),2001-05-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-dnsext-rsa/,/api/v1/doc/document/draft-ietf-dnsext-rsa/,0,draft-ietf-dnsext-rsa,03,RSA/SHA-1 SIGs and RSA KEYs in the Domain Name System (DNS),/api/v1/name/doctypename/draft/,4,2001,True
/api/v1/doc/document/rfc3111/,3111,rfc3111,Service Location Protocol Modifications for IPv6,2001-05-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-svrloc-ipv6/,/api/v1/doc/document/draft-ietf-svrloc-ipv6/,0,draft-ietf-svrloc-ipv6,12,Service Location Protocol Modifications for IPv6,/api/v1/name/doctypename/draft/,13,2001,True
/api/v1/doc/document/rfc3112/,3112,rfc3112,LDAP Authentication Password Schema,2001-05-01 07:00:00+00:00,/api/v1/doc/document/draft-zeilenga-ldap-authpasswd/,/api/v1/doc/document/draft-zeilenga-ldap-authpasswd/,0,draft-zeilenga-ldap-authpasswd,05,LDAP Authentication Password Schema,/api/v1/name/doctypename/draft/,6,2001,True
/api/v1/doc/document/rfc3068/,3068,rfc3068,An Anycast Prefix for 6to4 Relay Routers,2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-ngtrans-6to4anycast/,/api/v1/doc/document/draft-ietf-ngtrans-6to4anycast/,0,draft-ietf-ngtrans-6to4anycast,03,An Anycast Prefix for 6to4 Relay Routers,/api/v1/name/doctypename/draft/,4,2001,True
/api/v1/doc/document/rfc3113/,3113,rfc3113,3GPP-IETF Standardization Collaboration,2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-3gpp-collaboration/,/api/v1/doc/document/draft-3gpp-collaboration/,0,draft-3gpp-collaboration,01,3GPP-IETF Standardization Collaboration,/api/v1/name/doctypename/draft/,2,2001,True
/api/v1/doc/document/rfc3116/,3116,rfc3116,Methodology for ATM Benchmarking,2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-bmwg-atm-method/,/api/v1/doc/document/draft-ietf-bmwg-atm-method/,0,draft-ietf-bmwg-atm-method,03,Methodology for ATM Benchmarking,/api/v1/name/doctypename/draft/,4,2001,True
/api/v1/doc/document/rfc3118/,3118,rfc3118,Authentication for DHCP Messages,2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-dhc-authentication/,/api/v1/doc/document/draft-ietf-dhc-authentication/,0,draft-ietf-dhc-authentication,16,Authentication for DHCP Messages,/api/v1/name/doctypename/draft/,17,2001,True
/api/v1/doc/document/rfc3119/,3119,rfc3119,A More Loss-Tolerant RTP Payload Format for MP3 Audio,2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-avt-rtp-mp3/,/api/v1/doc/document/draft-ietf-avt-rtp-mp3/,0,draft-ietf-avt-rtp-mp3,06,A More Loss-Tolerant RTP Payload Format for MP3 Audio,/api/v1/name/doctypename/draft/,7,2001,True
/api/v1/doc/document/rfc3120/,3120,rfc3120,A URN Namespace for XML.org,2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-best-xmlorg/,/api/v1/doc/document/draft-best-xmlorg/,0,draft-best-xmlorg,01,A URN Namespace for XML.org,/api/v1/name/doctypename/draft/,2,2001,True
/api/v1/doc/document/rfc3121/,3121,rfc3121,A URN Namespace for OASIS,2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-best-urn-oasis/,/api/v1/doc/document/draft-best-urn-oasis/,0,draft-best-urn-oasis,02,A URN Namespace for OASIS,/api/v1/name/doctypename/draft/,3,2001,True
/api/v1/doc/document/rfc3122/,3122,rfc3122,Extensions to IPv6 Neighbor Discovery for Inverse Discovery Specification,2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-ion-ipv6-ind/,/api/v1/doc/document/draft-ietf-ion-ipv6-ind/,0,draft-ietf-ion-ipv6-ind,04,Extensions to IPv6 Neighbor Discovery for Inverse Discovery Specification,/api/v1/name/doctypename/draft/,5,2001,True
/api/v1/doc/document/rfc3123/,3123,rfc3123,A DNS RR Type for Lists of Address Prefixes (APL RR),2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-dnsext-apl-rr/,/api/v1/doc/document/draft-ietf-dnsext-apl-rr/,0,draft-ietf-dnsext-apl-rr,02,A DNS RR Type for Lists of Address Prefixes (APL RR),/api/v1/name/doctypename/draft/,3,2001,True
/api/v1/doc/document/rfc3124/,3124,rfc3124,The Congestion Manager,2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-ecm-cm/,/api/v1/doc/document/draft-ietf-ecm-cm/,0,draft-ietf-ecm-cm,04,The Congestion Manager,/api/v1/name/doctypename/draft/,5,2001,True
/api/v1/doc/document/rfc3127/,3127,rfc3127,"Authentication, Authorization, and Accounting: Protocol Evaluation",2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-aaa-proto-eval/,/api/v1/doc/document/draft-ietf-aaa-proto-eval/,0,draft-ietf-aaa-proto-eval,02,"Authentication, Authorization, and Accounting: Protocol Evaluation",/api/v1/name/doctypename/draft/,3,2001,True
/api/v1/doc/document/rfc3128/,3128,rfc3128,Protection Against a Variant of the Tiny Fragment Attack (RFC 1858),2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-miller-rfc1858-cmts/,/api/v1/doc/document/draft-miller-rfc1858-cmts/,0,draft-miller-rfc1858-cmts,01,Protection Against a Variant of the Tiny Fragment Attack (RFC 1858),/api/v1/name/doctypename/draft/,2,2001,True
/api/v1/doc/document/rfc3129/,3129,rfc3129,Requirements for Kerberized Internet Negotiation of Keys,2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-kink-reqmt/,/api/v1/doc/document/draft-ietf-kink-reqmt/,0,draft-ietf-kink-reqmt,03,Requirements for Kerberized Internet Negotiation of Keys,/api/v1/name/doctypename/draft/,4,2001,True
/api/v1/doc/document/rfc3130/,3130,rfc3130,Notes from the State-Of-The-Technology: DNSSEC,2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-lewis-state-of-dnssec/,/api/v1/doc/document/draft-lewis-state-of-dnssec/,0,draft-lewis-state-of-dnssec,02,Notes from the State-Of-The-Technology: DNSSEC,/api/v1/name/doctypename/draft/,3,2001,True
/api/v1/doc/document/rfc3131/,3131,rfc3131,3GPP2-IETF Standardization Collaboration,2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-bradner-3gpp2-collaboration/,/api/v1/doc/document/draft-bradner-3gpp2-collaboration/,0,draft-bradner-3gpp2-collaboration,01,3GPP2-IETF Standardization Collaboration,/api/v1/name/doctypename/draft/,2,2001,True
/api/v1/doc/document/rfc3132/,3132,rfc3132,"Dormant Mode Host Alerting (""IP Paging"") Problem Statement",2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-seamoby-paging-problem-statement/,/api/v1/doc/document/draft-ietf-seamoby-paging-problem-statement/,0,draft-ietf-seamoby-paging-problem-statement,03,"Dormant Mode Host Alerting (""IP Paging"") Problem Statement",/api/v1/name/doctypename/draft/,4,2001,True
/api/v1/doc/document/rfc3133/,3133,rfc3133,Terminology for Frame Relay Benchmarking,2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-bmwg-fr-term/,/api/v1/doc/document/draft-ietf-bmwg-fr-term/,0,draft-ietf-bmwg-fr-term,06,Terminology for Frame Relay Benchmarking,/api/v1/name/doctypename/draft/,7,2001,True
/api/v1/doc/document/rfc3134/,3134,rfc3134,Terminology for ATM ABR Benchmarking,2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-bmwg-atm-term-abr/,/api/v1/doc/document/draft-ietf-bmwg-atm-term-abr/,0,draft-ietf-bmwg-atm-term-abr,03,Terminology for ATM ABR Benchmarking,/api/v1/name/doctypename/draft/,4,2001,True
/api/v1/doc/document/rfc3135/,3135,rfc3135,Performance Enhancing Proxies Intended to Mitigate Link-Related Degradations,2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-pilc-pep/,/api/v1/doc/document/draft-ietf-pilc-pep/,0,draft-ietf-pilc-pep,07,Performance Enhancing Proxies Intended to Mitigate Link-Related Degradations,/api/v1/name/doctypename/draft/,8,2001,True
/api/v1/doc/document/rfc3136/,3136,rfc3136,The SPIRITS Architecture,2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-spirits-architecture/,/api/v1/doc/document/draft-ietf-spirits-architecture/,0,draft-ietf-spirits-architecture,03,The SPIRITS Architecture,/api/v1/name/doctypename/draft/,4,2001,True
/api/v1/doc/document/rfc3137/,3137,rfc3137,OSPF Stub Router Advertisement,2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-ospf-stub-adv/,/api/v1/doc/document/draft-zinin-ospf-stub-adv/,1,draft-zinin-ospf-stub-adv,00,OSPF Stub Router Advertisement,/api/v1/name/doctypename/draft/,1,2001,False
/api/v1/doc/document/rfc3137/,3137,rfc3137,OSPF Stub Router Advertisement,2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-ospf-stub-adv/,/api/v1/doc/document/draft-ietf-ospf-stub-adv/,0,draft-ietf-ospf-stub-adv,02,OSPF Stub Router Advertisement,/api/v1/name/doctypename/draft/,3,2001,True
/api/v1/doc/document/rfc3138/,3138,rfc3138,Extended Assignments in 233/8,2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-mboned-glop-extensions/,/api/v1/doc/document/draft-ietf-mboned-glop-extensions/,0,draft-ietf-mboned-glop-extensions,02,Extended Assignments in 233/8,/api/v1/name/doctypename/draft/,3,2001,True
/api/v1/doc/document/rfc3139/,3139,rfc3139,Requirements for Configuration Management of IP-based Networks,2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-ops-ip-config-management-reqmnts/,/api/v1/doc/document/draft-ops-ip-config-management-reqmnts/,0,draft-ops-ip-config-management-reqmnts,01,Requirements for Configuration Management of IP-based Networks,/api/v1/name/doctypename/draft/,2,2001,True
/api/v1/doc/document/rfc3140/,3140,rfc3140,Per Hop Behavior Identification Codes,2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-diffserv-2836bis/,/api/v1/doc/document/draft-ietf-diffserv-2836bis/,0,draft-ietf-diffserv-2836bis,02,Per Hop Behavior Identification Codes,/api/v1/name/doctypename/draft/,3,2001,True
/api/v1/doc/document/rfc3141/,3141,rfc3141,CDMA2000 Wireless Data Requirements for AAA,2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-hiller-cdma2000-aaa/,/api/v1/doc/document/draft-hiller-cdma2000-aaa/,0,draft-hiller-cdma2000-aaa,02,CDMA2000 Wireless Data Requirements for AAA,/api/v1/name/doctypename/draft/,3,2001,True
/api/v1/doc/document/rfc3142/,3142,rfc3142,An IPv6-to-IPv4 Transport Relay Translator,2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-ngtrans-tcpudp-relay/,/api/v1/doc/document/draft-ietf-ngtrans-tcpudp-relay/,0,draft-ietf-ngtrans-tcpudp-relay,04,An IPv6-to-IPv4 Transport Relay Translator,/api/v1/name/doctypename/draft/,5,2001,True
/api/v1/doc/document/rfc3143/,3143,rfc3143,Known HTTP Proxy/Caching Problems,2001-06-01 07:00:00+00:00,/api/v1/doc/document/draft-cooper-wrec-known-prob/,/api/v1/doc/document/draft-cooper-wrec-known-prob/,0,draft-cooper-wrec-known-prob,01,Known HTTP Proxy/Caching Problems,/api/v1/name/doctypename/draft/,2,2001,True
/api/v1/doc/document/rfc3095/,3095,rfc3095,"RObust Header Compression (ROHC): Framework and four profiles: RTP, UDP, ESP, and uncompressed",2001-07-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-rohc-rtp/,/api/v1/doc/document/draft-jonsson-robust-hc/,2,draft-jonsson-robust-hc,04,RObust Checksum-based header COmpression (ROCCO),/api/v1/name/doctypename/draft/,5,2001,False
/api/v1/doc/document/rfc3095/,3095,rfc3095,"RObust Header Compression (ROHC): Framework and four profiles: RTP, UDP, ESP, and uncompressed",2001-07-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-rohc-rtp/,/api/v1/doc/document/draft-ietf-rohc-rtp-ace/,1,draft-ietf-rohc-rtp-ace,00,Adaptive Header ComprEssion (ACE) for Real-Time Multimedia,/api/v1/name/doctypename/draft/,1,2001,False
/api/v1/doc/document/rfc3095/,3095,rfc3095,"RObust Header Compression (ROHC): Framework and four profiles: RTP, UDP, ESP, and uncompressed",2001-07-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-rohc-rtp/,/api/v1/doc/document/draft-ietf-rohc-rtp-kw/,1,draft-ietf-rohc-rtp-kw,00,Robust Header Compression using Keyword-Packets,/api/v1/name/doctypename/draft/,1,2001,False
/api/v1/doc/document/rfc3095/,3095,rfc3095,"RObust Header Compression (ROHC): Framework and four profiles: RTP, UDP, ESP, and uncompressed",2001-07-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-rohc-rtp/,/api/v1/doc/document/draft-ietf-rohc-rtp-rocco/,1,draft-ietf-rohc-rtp-rocco,01,RObust Checksum-based header COmpression (ROCCO),/api/v1/name/doctypename/draft/,2,2001,False
/api/v1/doc/document/rfc3095/,3095,rfc3095,"RObust Header Compression (ROHC): Framework and four profiles: RTP, UDP, ESP, and uncompressed",2001-07-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-rohc-rtp/,/api/v1/doc/document/draft-ietf-rohc-rtp/,0,draft-ietf-rohc-rtp,09,"RObust Header Compression (ROHC): Framework and four profiles: RTP, UDP, ESP, and uncompressed",/api/v1/name/doctypename/draft/,10,2001,True
/api/v1/doc/document/rfc3096/,3096,rfc3096,Requirements for robust IP/UDP/RTP header compression,2001-07-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-rohc-rtp-requirements/,/api/v1/doc/document/draft-ietf-rohc-rtp-requirements/,0,draft-ietf-rohc-rtp-requirements,05,Requirements for robust IP/UDP/RTP header compression,/api/v1/name/doctypename/draft/,6,2001,True
/api/v1/doc/document/rfc3145/,3145,rfc3145,L2TP Disconnect Cause Information,2001-07-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-l2tpext-ppp-discinfo/,/api/v1/doc/document/draft-ietf-l2tpext-ppp-discinfo/,0,draft-ietf-l2tpext-ppp-discinfo,04,L2TP Disconnect Cause Information,/api/v1/name/doctypename/draft/,5,2001,True
/api/v1/doc/document/rfc3147/,3147,rfc3147,Generic Routing Encapsulation over CLNS Networks,2001-07-01 07:00:00+00:00,/api/v1/doc/document/draft-christian-gre-over-clnp/,/api/v1/doc/document/draft-christian-gre-over-clnp/,0,draft-christian-gre-over-clnp,02,Generic Routing Encapsulation over CLNS Networks,/api/v1/name/doctypename/draft/,3,2001,True
/api/v1/doc/document/rfc3148/,3148,rfc3148,A Framework for Defining Empirical Bulk Transfer Capacity Metrics,2001-07-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-ippm-btc-framework/,/api/v1/doc/document/draft-ietf-ippm-btc-framework/,0,draft-ietf-ippm-btc-framework,05,A Framework for Defining Empirical Bulk Transfer Capacity Metrics,/api/v1/name/doctypename/draft/,6,2001,True
/api/v1/doc/document/rfc3150/,3150,rfc3150,End-to-end Performance Implications of Slow Links,2001-07-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-pilc-slow/,/api/v1/doc/document/draft-ietf-pilc-slow/,0,draft-ietf-pilc-slow,07,End-to-end Performance Implications of Slow Links,/api/v1/name/doctypename/draft/,8,2001,True
/api/v1/doc/document/rfc3144/,3144,rfc3144,Remote Monitoring MIB Extensions for Interface Parameters Monitoring,2001-08-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-rmonmib-iftopn-mib/,/api/v1/doc/document/draft-ietf-rmonmib-iftopn-mib/,0,draft-ietf-rmonmib-iftopn-mib,05,Remote Monitoring MIB Extensions for Interface Parameters Monitoring,/api/v1/name/doctypename/draft/,6,2001,True
/api/v1/doc/document/rfc3151/,3151,rfc3151,A URN Namespace for Public Identifiers,2001-08-01 07:00:00+00:00,/api/v1/doc/document/draft-walsh-urn-publicid/,/api/v1/doc/document/draft-walsh-urn-publicid/,0,draft-walsh-urn-publicid,01,A URN Namespace for Public Identifiers,/api/v1/name/doctypename/draft/,2,2001,True
/api/v1/doc/document/rfc3152/,3152,rfc3152,Delegation of IP6.ARPA,2001-08-01 07:00:00+00:00,/api/v1/doc/document/draft-ymbk-ip6-arpa-delegation/,/api/v1/doc/document/draft-ymbk-ip6-arpa-delegation/,0,draft-ymbk-ip6-arpa-delegation,02,Delegation of IP6.ARPA,/api/v1/name/doctypename/draft/,3,2001,True
/api/v1/doc/document/rfc3153/,3153,rfc3153,PPP Multiplexing,2001-08-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-pppext-pppmux/,/api/v1/doc/document/draft-ietf-pppext-pppmux/,0,draft-ietf-pppext-pppmux,03,PPP Multiplexing,/api/v1/name/doctypename/draft/,4,2001,True
/api/v1/doc/document/rfc3154/,3154,rfc3154,Requirements and Functional Architecture for an IP Host Alerting Protocol,2001-08-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-seamoby-paging-requirements/,/api/v1/doc/document/draft-ietf-seamoby-paging-requirements/,0,draft-ietf-seamoby-paging-requirements,01,Requirements and Functional Architecture for an IP Host Alerting Protocol,/api/v1/name/doctypename/draft/,2,2001,True
/api/v1/doc/document/rfc3155/,3155,rfc3155,End-to-end Performance Implications of Links with Errors,2001-08-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-pilc-error/,/api/v1/doc/document/draft-ietf-pilc-error/,0,draft-ietf-pilc-error,08,End-to-end Performance Implications of Links with Errors,/api/v1/name/doctypename/draft/,9,2001,True
/api/v1/doc/document/rfc3156/,3156,rfc3156,MIME Security with OpenPGP,2001-08-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-openpgp-mime/,/api/v1/doc/document/draft-ietf-openpgp-mime/,0,draft-ietf-openpgp-mime,08,MIME Security with OpenPGP,/api/v1/name/doctypename/draft/,9,2001,True
/api/v1/doc/document/rfc3157/,3157,rfc3157,Securely Available Credentials - Requirements,2001-08-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-sacred-reqs/,/api/v1/doc/document/draft-ietf-sacred-reqs/,0,draft-ietf-sacred-reqs,03,Securely Available Credentials - Requirements,/api/v1/name/doctypename/draft/,4,2001,True
/api/v1/doc/document/rfc3158/,3158,rfc3158,RTP Testing Strategies,2001-08-01 07:00:00+00:00,/api/v1/doc/document/draft-ietf-avt-rtptest/,/api/v1/doc/document/draft-ietf-avt-rtptest/,0,draft-ietf-avt-rtptest,06,RTP Testing Strategies,/api/v1/name/doctypename/draft/,7,2001,True
